referencing	(No column name)	class	class_desc	object_id	column_id	referenced_major_id	referenced_minor_id	is_selected	is_updated	is_select_all
Kathytest1	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	8439154	0	34867241	2	1	0	0
Kathytest1	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	8439154	0	34867241	4	1	0	0
Kathytest1	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	8439154	0	34867241	5	1	0	0
Kathytest1	pedon	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	8439154	0	418868609	1	1	0	0
Kathytest1	pedon	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	8439154	0	418868609	2	1	0	0
Kathytest1	pedon	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	8439154	0	418868609	10	1	0	0
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	1	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	2	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	3	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	4	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	5	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	6	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	7	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	8	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	9	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	10	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	11	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	12	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	13	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	14	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	15	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	16	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	17	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	18	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	19	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	20	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	21	0	0	1
layer_list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	34867241	22	0	0	1
layer_list	site_area_selection	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	24439211	0	347916361	1	1	0	0
majortier31list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	34867241	1	1	0	0
majortier31list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	34867241	2	1	0	0
majortier31list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	34867241	4	1	0	0
majortier31list	site_area_selection	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	347916361	1	1	0	0
majortier31list	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	610869293	1	1	0	0
majortier31list	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	610869293	2	1	0	0
majortier31list	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	610869293	3	1	0	0
majortier31list	analyte	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	1510348495	1	1	0	0
majortier31list	analyte	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	1510348495	4	1	0	0
majortier31list	analyte	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	1510348495	7	1	0	0
majortier31list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	1631396931	1	1	0	0
majortier31list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	1631396931	2	1	0	0
majortier31list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	1631396931	3	1	0	0
majortier31list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	1631396931	6	1	0	0
majortier31list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	1631396931	7	1	0	0
majortier31list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	1631396931	8	1	0	0
majortier31list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	1631396931	10	1	0	0
majortier31list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	1631396931	12	1	0	0
majortier31list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	1631396931	13	1	0	0
majortier31list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	40439268	0	1631396931	14	1	0	0
Major Elements	majortier31list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	56439325	0	40439268	1	1	0	0
Major Elements	majortier31list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	56439325	0	40439268	4	1	0	0
Major Elements	majortier31list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	56439325	0	40439268	12	1	0	0
Major Elements	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	56439325	0	610869293	1	1	0	0
Major Elements	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	56439325	0	610869293	2	1	0	0
Major Elements	AsymArithRnd	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	56439325	0	1531920579	0	0	0	0
Major Elements	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	56439325	0	1631396931	2	1	0	0
Major Elements	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	56439325	0	1631396931	3	1	0	0
Major Elements	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	56439325	0	1631396931	6	1	0	0
Major Elements	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	56439325	0	1631396931	7	1	0	0
Major Elements	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	56439325	0	1631396931	10	1	0	0
Major Elementsnoneg	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	72439382	0	34867241	1	1	0	0
Major Elementsnoneg	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	72439382	0	34867241	2	1	0	0
Major Elementsnoneg	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	72439382	0	34867241	4	1	0	0
Major Elementsnoneg	majortier31list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	72439382	0	40439268	4	1	0	0
Major Elementsnoneg	majortier31list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	72439382	0	40439268	12	1	0	0
Major Elementsnoneg	site_area_selection	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	72439382	0	347916361	1	1	0	0
Major Elementsnoneg	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	72439382	0	610869293	1	1	0	0
Major Elementsnoneg	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	72439382	0	610869293	2	1	0	0
Major Elementsnoneg	AsymArithRnd	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	72439382	0	1531920579	0	0	0	0
Major Elementsnoneg	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	72439382	0	1631396931	2	1	0	0
Major Elementsnoneg	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	72439382	0	1631396931	3	1	0	0
Major Elementsnoneg	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	72439382	0	1631396931	6	1	0	0
Major Elementsnoneg	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	72439382	0	1631396931	7	1	0	0
Major Elementsnoneg	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	72439382	0	1631396931	10	1	0	0
Major_And_Trace_Elements_Oxides_List	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	34867241	1	1	0	0
Major_And_Trace_Elements_Oxides_List	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	34867241	2	1	0	0
Major_And_Trace_Elements_Oxides_List	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	34867241	4	1	0	0
Major_And_Trace_Elements_Oxides_List	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	610869293	1	1	0	0
Major_And_Trace_Elements_Oxides_List	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	610869293	2	1	0	0
Major_And_Trace_Elements_Oxides_List	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	610869293	3	1	0	0
Major_And_Trace_Elements_Oxides_List	bridge_proced_ss	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	802869977	2	1	0	0
Major_And_Trace_Elements_Oxides_List	bridge_proced_ss	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	802869977	3	1	0	0
Major_And_Trace_Elements_Oxides_List	bridge_proced_ss	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	802869977	5	1	0	0
Major_And_Trace_Elements_Oxides_List	analyte	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	1510348495	1	1	0	0
Major_And_Trace_Elements_Oxides_List	analyte	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	1510348495	4	1	0	0
Major_And_Trace_Elements_Oxides_List	analyte	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	1510348495	7	1	0	0
Major_And_Trace_Elements_Oxides_List	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	1631396931	1	1	0	0
Major_And_Trace_Elements_Oxides_List	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	1631396931	2	1	0	0
Major_And_Trace_Elements_Oxides_List	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	1631396931	3	1	0	0
Major_And_Trace_Elements_Oxides_List	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	1631396931	4	1	0	0
Major_And_Trace_Elements_Oxides_List	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	1631396931	6	1	0	0
Major_And_Trace_Elements_Oxides_List	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	1631396931	7	1	0	0
Major_And_Trace_Elements_Oxides_List	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	1631396931	8	1	0	0
Major_And_Trace_Elements_Oxides_List	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	1631396931	10	1	0	0
Major_And_Trace_Elements_Oxides_List	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	1631396931	12	1	0	0
Major_And_Trace_Elements_Oxides_List	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	88439439	0	1631396931	14	1	0	0
Major_And_Trace_Elements_And_Oxides	Major_And_Trace_Elements_Oxides_List	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	104439496	0	88439439	1	1	0	0
Major_And_Trace_Elements_And_Oxides	Major_And_Trace_Elements_Oxides_List	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	104439496	0	88439439	4	1	0	0
Major_And_Trace_Elements_And_Oxides	Major_And_Trace_Elements_Oxides_List	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	104439496	0	88439439	12	1	0	0
Major_And_Trace_Elements_And_Oxides	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	104439496	0	610869293	1	1	0	0
Major_And_Trace_Elements_And_Oxides	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	104439496	0	610869293	2	1	0	0
Major_And_Trace_Elements_And_Oxides	bridge_proced_ss	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	104439496	0	802869977	2	1	0	0
Major_And_Trace_Elements_And_Oxides	bridge_proced_ss	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	104439496	0	802869977	3	1	0	0
Major_And_Trace_Elements_And_Oxides	bridge_proced_ss	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	104439496	0	802869977	5	1	0	0
Major_And_Trace_Elements_And_Oxides	AsymArithRnd	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	104439496	0	1531920579	0	0	0	0
Major_And_Trace_Elements_And_Oxides	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	104439496	0	1631396931	2	1	0	0
Major_And_Trace_Elements_And_Oxides	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	104439496	0	1631396931	3	1	0	0
Major_And_Trace_Elements_And_Oxides	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	104439496	0	1631396931	4	1	0	0
Major_And_Trace_Elements_And_Oxides	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	104439496	0	1631396931	6	1	0	0
Major_And_Trace_Elements_And_Oxides	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	104439496	0	1631396931	7	1	0	0
Major_And_Trace_Elements_And_Oxides	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	104439496	0	1631396931	8	1	0	0
Major_And_Trace_Elements_And_Oxides	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	104439496	0	1631396931	10	1	0	0
Major_And_Trace_Elements_And_Oxides	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	104439496	0	1631396931	12	1	0	0
Major_Elements	majortier31list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	120439553	0	40439268	1	1	0	0
Major_Elements	majortier31list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	120439553	0	40439268	4	1	0	0
Major_Elements	majortier31list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	120439553	0	40439268	12	1	0	0
Major_Elements	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	120439553	0	610869293	1	1	0	0
Major_Elements	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	120439553	0	610869293	2	1	0	0
Major_Elements	AsymArithRnd	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	120439553	0	1531920579	0	0	0	0
Major_Elements	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	120439553	0	1631396931	2	1	0	0
Major_Elements	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	120439553	0	1631396931	3	1	0	0
Major_Elements	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	120439553	0	1631396931	6	1	0	0
Major_Elements	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	120439553	0	1631396931	7	1	0	0
Major_Elements	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	120439553	0	1631396931	10	1	0	0
majortier31listtest0	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	34867241	1	1	0	0
majortier31listtest0	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	34867241	2	1	0	0
majortier31listtest0	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	34867241	4	1	0	0
majortier31listtest0	site_area_selection	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	347916361	1	1	0	0
majortier31listtest0	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	610869293	1	1	0	0
majortier31listtest0	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	610869293	2	1	0	0
majortier31listtest0	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	610869293	3	1	0	0
majortier31listtest0	analyte	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	1510348495	1	1	0	0
majortier31listtest0	analyte	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	1510348495	4	1	0	0
majortier31listtest0	analyte	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	1510348495	7	1	0	0
majortier31listtest0	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	1631396931	1	1	0	0
majortier31listtest0	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	1631396931	2	1	0	0
majortier31listtest0	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	1631396931	3	1	0	0
majortier31listtest0	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	1631396931	6	1	0	0
majortier31listtest0	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	1631396931	7	1	0	0
majortier31listtest0	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	1631396931	8	1	0	0
majortier31listtest0	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	1631396931	10	1	0	0
majortier31listtest0	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	1631396931	13	1	0	0
majortier31listtest0	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	136439610	0	1631396931	14	1	0	0
Mineralogy glass	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	152439667	0	610869293	1	1	0	0
Mineralogy glass	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	152439667	0	610869293	2	1	0	0
Mineralogy glass	AsymArithRnd	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	152439667	0	1531920579	0	0	0	0
Mineralogy glass	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	152439667	0	1631396931	2	1	0	0
Mineralogy glass	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	152439667	0	1631396931	3	1	0	0
Mineralogy glass	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	152439667	0	1631396931	6	1	0	0
Mineralogy glass	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	152439667	0	1631396931	7	1	0	0
Mineralogy glass	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	152439667	0	1631396931	10	1	0	0
Mineralogy glass	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	152439667	0	1631396931	14	1	0	0
Mineralogy glass	glassminertier23list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	152439667	0	2043922403	1	1	0	0
Mineralogy glass	glassminertier23list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	152439667	0	2043922403	4	1	0	0
Mineralogy glass	glassminertier23list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	152439667	0	2043922403	9	1	0	0
Mineralogy glass	glassminertier23list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	152439667	0	2043922403	12	1	0	0
opminertier23list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	34867241	1	1	0	0
opminertier23list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	34867241	2	1	0	0
opminertier23list	layer	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	34867241	4	1	0	0
opminertier23list	site_area_selection	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	347916361	1	1	0	0
opminertier23list	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	610869293	1	1	0	0
opminertier23list	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	610869293	2	1	0	0
opminertier23list	preparation	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	610869293	3	1	0	0
opminertier23list	analyte	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	1510348495	1	1	0	0
opminertier23list	analyte	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	1510348495	4	1	0	0
opminertier23list	analyte	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	1510348495	7	1	0	0
opminertier23list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	1631396931	1	1	0	0
opminertier23list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	1631396931	2	1	0	0
opminertier23list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	1631396931	3	1	0	0
opminertier23list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	1631396931	6	1	0	0
opminertier23list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	1631396931	7	1	0	0
opminertier23list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	1631396931	8	1	0	0
opminertier23list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	1631396931	10	1	0	0
opminertier23list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	1631396931	12	1	0	0
opminertier23list	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	168439724	0	1631396931	14	1	0	0
Mineralogy petro	opminertier23list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	184439781	0	168439724	1	1	0	0
Mineralogy petro	opminertier23list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	184439781	0	168439724	4	1	0	0
Mineralogy petro	opminertier23list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	184439781	0	168439724	9	1	0	0
Mineralogy petro	opminertier23list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	184439781	0	168439724	12	1	0	0
Mineralogy petro	AsymArithRnd	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	184439781	0	1531920579	0	0	0	0
Mineralogy petro	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	184439781	0	1631396931	2	1	0	0
Mineralogy petro	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	184439781	0	1631396931	3	1	0	0
Mineralogy petro	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	184439781	0	1631396931	6	1	0	0
Mineralogy petro	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	184439781	0	1631396931	10	1	0	0
Mineralogy petro	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	184439781	0	1631396931	14	1	0	0
Mineralogy petrob	AsymArithRnd	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	200439838	0	1531920579	0	0	0	0
Mineralogy petrob	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	200439838	0	1631396931	2	1	0	0
Mineralogy petrob	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	200439838	0	1631396931	3	1	0	0
Mineralogy petrob	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	200439838	0	1631396931	6	1	0	0
Mineralogy petrob	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	200439838	0	1631396931	10	1	0	0
Mineralogy petrob	result	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	200439838	0	1631396931	14	1	0	0
Mineralogy petrob	glassminertier23list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	200439838	0	2043922403	1	1	0	0
Mineralogy petrob	glassminertier23list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	200439838	0	2043922403	4	1	0	0
Mineralogy petrob	glassminertier23list	0	OBJECT_OR_COLUMN_REFERENCE_NON_SCHEMA_BOUND	200439838	0	2043922403	9	1	0	0
