dbo,Major_And_Trace_Elements_Oxides_List,site_key,14,NULL,int,NULL,10,10,0,NULL
dbo,Major_And_Trace_Elements_Oxides_List,source_system_key,15,NULL,int,NULL,10,10,0,NULL
dbo,Major_And_Trace_Elements_Oxides_List,procedure_code,16,NULL,varchar,12,NULL,NULL,NULL,NULL
dbo,dt_mcode,dt_mcode_key,1,NULL,int,NULL,10,10,0,NULL
dbo,dt_mcode,data_tier_key,2,NULL,int,NULL,10,10,0,NULL
dbo,dt_mcode,column_index,3,NULL,int,NULL,10,10,0,NULL
dbo,dt_mcode,analyte_key,4,NULL,int,NULL,10,10,0,NULL
dbo,dt_mcode,analyte_type,5,NULL,varchar,128,NULL,NULL,NULL,NULL
dbo,dt_mcode,calc_proced_key,6,NULL,int,NULL,10,10,0,NULL
dbo,dt_mcode,calc_prep_code,7,NULL,varchar,64,NULL,NULL,NULL,NULL
dbo,dt_mcode,calc_instr_key,8,NULL,int,NULL,10,10,0,NULL
dbo,dt_mcode,calc_size_frac,9,NULL,varchar,128,NULL,NULL,NULL,NULL
dbo,dt_mcode,data_tier_index,10,NULL,int,NULL,10,10,0,NULL
dbo,Major_And_Trace_Elements_And_Oxides,natural_key,1,NULL,varchar,10,NULL,NULL,NULL,NULL
dbo,Major_And_Trace_Elements_And_Oxides,result_source_key,2,NULL,int,NULL,10,10,0,NULL
dbo,Major_And_Trace_Elements_And_Oxides,prep_code,3,NULL,varchar,64,NULL,NULL,NULL,NULL
dbo,Major_And_Trace_Elements_And_Oxides,major_element_method,4,NULL,varchar,12,NULL,NULL,NULL,NULL
dbo,Major_And_Trace_Elements_And_Oxides,aluminum_major_element,5,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_And_Trace_Elements_And_Oxides,calcium_major_element,6,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_And_Trace_Elements_And_Oxides,iron_major_element,7,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_And_Trace_Elements_And_Oxides,potassium_major_element,8,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_And_Trace_Elements_And_Oxides,magnesium_major_element,9,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_And_Trace_Elements_And_Oxides,manganese_major_element,10,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_And_Trace_Elements_And_Oxides,sodium_major_element,11,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_And_Trace_Elements_And_Oxides,phosphorus_major_element,12,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_And_Trace_Elements_And_Oxides,silicon_major_element,13,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_And_Trace_Elements_And_Oxides,strontium_major_element,14,NULL,decimal,NULL,10,10,3,NULL
dbo,Major_And_Trace_Elements_And_Oxides,titanium_major_element,15,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_And_Trace_Elements_And_Oxides,zirconium_major_element,16,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_And_Trace_Elements_And_Oxides,trace_element_method,17,NULL,varchar,12,NULL,NULL,NULL,NULL
dbo,Major_And_Trace_Elements_And_Oxides,silver_trace_element,18,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,arsenic_trace_element,19,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,barium_trace_element,20,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,beryllium_trace_element,21,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,cadmium_trace_element,22,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,cobalt_trace_element,23,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,chromium_trace_element,24,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,copper_trace_element,25,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,mercury_trace_element,26,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_And_Trace_Elements_And_Oxides,manganese_trace_element,27,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,molybdenum_trace_element,28,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,nickel_trace_element,29,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,phosphorus_trace_element,30,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,lead_trace_element,31,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,antimony_trace_element,32,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,selenium_trace_element,33,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,tin_trace_element,34,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,strontium_trace_element,35,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,thallium_trace_element,36,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,vanadium_trace_element,37,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,tungsten_trace_element,38,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,zinc_trace_element,39,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,iron_oxide_total,40,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,aluminum_oxide_total,41,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_And_Trace_Elements_And_Oxides,potassium_oxide_total,42,NULL,decimal,NULL,8,10,2,NULL
dbo,Major_Elements,natural_key,1,NULL,varchar,10,NULL,NULL,NULL,NULL
dbo,Major_Elements,result_source_key,2,NULL,int,NULL,10,10,0,NULL
dbo,Major_Elements,prep_code,3,NULL,varchar,64,NULL,NULL,NULL,NULL
dbo,Major_Elements,al_mjelm,4,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_Elements,ca_mjelm,5,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_Elements,fe_mjelm,6,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_Elements,k_mjelm,7,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_Elements,mg_mjelm,8,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_Elements,mn_mjelm,9,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_Elements,na_mjelm,10,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_Elements,p_mjelm,11,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_Elements,si_mjelm,12,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_Elements,sr_mjelm,13,NULL,decimal,NULL,10,10,3,NULL
dbo,Major_Elements,ti_mjelm,14,NULL,decimal,NULL,8,10,0,NULL
dbo,Major_Elements,zr_mjelm,15,NULL,decimal,NULL,8,10,0,NULL
dbo,bridge_layer_ss,bridge_layer_ss_key,1,NULL,int,NULL,10,10,0,NULL
dbo,bridge_layer_ss,source_system_key,2,NULL,int,NULL,10,10,0,NULL
dbo,bridge_layer_ss,layer_key,3,NULL,int,NULL,10,10,0,NULL
dbo,bridge_layer_ss,source_system_id,4,NULL,varchar,128,NULL,NULL,NULL,NULL
dbo,majortier31listtest0,natural_key,1,NULL,varchar,10,NULL,NULL,NULL,NULL
dbo,majortier31listtest0,result_key,2,NULL,int,NULL,10,10,0,NULL
dbo,majortier31listtest0,result_type,3,NULL,varchar,128,NULL,NULL,NULL,NULL
dbo,majortier31listtest0,result_source_key,4,NULL,int,NULL,10,10,0,NULL
dbo,majortier31listtest0,analyte_key,5,NULL,int,NULL,10,10,0,NULL
dbo,majortier31listtest0,prep_key,6,NULL,int,NULL,10,10,0,NULL
dbo,majortier31listtest0,result_value,7,NULL,varchar,128,NULL,NULL,NULL,NULL
dbo,majortier31listtest0,procedure_key,8,NULL,int,NULL,10,10,0,NULL
dbo,majortier31listtest0,analyzed_size_frac,9,NULL,varchar,128,NULL,NULL,NULL,NULL
dbo,majortier31listtest0,analyte_abbrev,10,NULL,varchar,25,NULL,NULL,NULL,NULL
dbo,majortier31listtest0,prep_abbrev,11,NULL,varchar,64,NULL,NULL,NULL,NULL
dbo,majortier31listtest0,prep_code,12,NULL,varchar,64,NULL,NULL,NULL,NULL
dbo,majortier31listtest0,analyte_format,13,NULL,varchar,20,NULL,NULL,NULL,NULL
dbo,majortier31listtest0,site_key,14,NULL,int,NULL,10,10,0,NULL
dbo,majortier31listtest0,method_code,15,NULL,varchar,60,NULL,NULL,NULL,NULL
dbo,Mineralogy glass,natural_key,1,NULL,varchar,10,NULL,NULL,NULL,NULL
dbo,Mineralogy glass,result_source_key,2,NULL,int,NULL,10,10,0,NULL
dbo,Mineralogy glass,prep_code,3,NULL,varchar,64,NULL,NULL,NULL,NULL
dbo,Mineralogy glass,analyzed_size_frac,4,NULL,varchar,128,NULL,NULL,NULL,NULL
dbo,Mineralogy glass,min_BG_glass_count,5,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy glass,min_DI_glass_count,6,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy glass,min_GA_glass_count,7,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy glass,min_GS_glass_count,8,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy glass,min_FG_glass_count,9,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy glass,min_GC_glass_count,10,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy glass,min_HG_glass_count,11,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy glass,min_OG_glass_count,12,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy glass,min_QG_glass_count,13,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy glass,min_GM_glass_count,14,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy glass,min_OT_glass_count,15,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy glass,min_PO_glass_count,16,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy glass,min_SS_glass_count,17,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy glass,min_AR_glass_count,18,NULL,decimal,NULL,3,10,0,NULL
dbo,Mineralogy glass,tot_gr,19,NULL,decimal,NULL,3,10,0,NULL
dbo,taxon_family_detail,taxon_family_detail_key,1,NULL,int,NULL,10,10,0,NULL
dbo,taxon_family_detail,taxon_hist_key,2,NULL,int,NULL,10,10,0,NULL
dbo,taxon_family_detail,family_type,3,NULL,varchar,30,NULL,NULL,NULL,NULL
dbo,taxon_family_detail,family_differentiae,4,NULL,varchar,128,NULL,NULL,NULL,NULL
dbo,taxon_family_detail,seqnum,5,NULL,smallint,NULL,5,10,0,NULL
dbo,taxon_family_detail,msrepl_tran_version,6,(newid()),uniqueidentifier,NULL,NULL,NULL,NULL,NULL
dbo,opminertier23list,natural_key,1,NULL,varchar,10,NULL,NULL,NULL,NULL
dbo,opminertier23list,result_key,2,NULL,int,NULL,10,10,0,NULL
dbo,opminertier23list,result_type,3,NULL,varchar,128,NULL,NULL,NULL,NULL
dbo,opminertier23list,result_source_key,4,NULL,int,NULL,10,10,0,NULL
dbo,opminertier23list,analyte_key,5,NULL,int,NULL,10,10,0,NULL
dbo,opminertier23list,prep_key,6,NULL,int,NULL,10,10,0,NULL
dbo,opminertier23list,result_value,7,NULL,varchar,128,NULL,NULL,NULL,NULL
dbo,opminertier23list,procedure_key,8,NULL,int,NULL,10,10,0,NULL
dbo,opminertier23list,analyzed_size_frac,9,NULL,varchar,128,NULL,NULL,NULL,NULL
dbo,opminertier23list,analyte_abbrev,10,NULL,varchar,25,NULL,NULL,NULL,NULL
dbo,opminertier23list,prep_abbrev,11,NULL,varchar,64,NULL,NULL,NULL,NULL
dbo,opminertier23list,prep_code,12,NULL,varchar,64,NULL,NULL,NULL,NULL
dbo,opminertier23list,analyte_format,13,NULL,varchar,20,NULL,NULL,NULL,NULL
dbo,opminertier23list,site_key,14,NULL,int,NULL,10,10,0,NULL
dbo,Mineralogy petro,natural_key,1,NULL,varchar,10,NULL,NULL,NULL,NULL
